,Player,Position,EspnId,EspnHeadshot
632,Wyatt Kaiser,D,4697717,https://a.espncdn.com/i/headshots/nhl/players/full/4697717.png
633,Matthew Kessel,D,4697719,https://a.espncdn.com/i/headshots/nhl/players/full/4697719.png
634,Matt Rempe,C,4697820,https://a.espncdn.com/i/headshots/nhl/players/full/4697820.png
635,Logan Mailloux,D,4874748,https://a.espncdn.com/i/headshots/nhl/players/full/4874748.png
636,Nikita Chibrikov,RW,4874903,https://a.espncdn.com/i/headshots/nhl/players/full/4874903.png
637,Samuel Helenius,C,4874923,https://a.espncdn.com/i/headshots/nhl/players/full/4874923.png
638,Andre Lee,LW,4997131,https://a.espncdn.com/i/headshots/nhl/players/full/4997131.png
639,Elmer Soderblom,LW,5075840,https://a.espncdn.com/i/headshots/nhl/players/full/5075840.png
640,David Jiricek,D,5080147,https://a.espncdn.com/i/headshots/nhl/players/full/5080147.png
641,Denton Mateychuk,D,5080156,https://a.espncdn.com/i/headshots/nhl/players/full/5080156.png
642,Jonathan Lekkerimaki,RW,5080159,https://a.espncdn.com/i/headshots/nhl/players/full/5080159.png
643,Liam Ohgren,LW,5080163,https://a.espncdn.com/i/headshots/nhl/players/full/5080163.png
644,Owen Pickering,D,5080169,https://a.espncdn.com/i/headshots/nhl/players/full/5080169.png
645,Maveric Lamoureux,D,5080177,https://a.espncdn.com/i/headshots/nhl/players/full/5080177.png
646,Juha Jaaska,LW,5209443,
647,Erik Johnson,D,3649,https://a.espncdn.com/i/headshots/nhl/players/full/3649.png
648,Brendan Smith,D,4973,https://a.espncdn.com/i/headshots/nhl/players/full/4973.png
649,Travis Hamonic,D,5073,https://a.espncdn.com/i/headshots/nhl/players/full/5073.png
650,Tyson Barrie,D,5181,https://a.espncdn.com/i/headshots/nhl/players/full/5181.png
651,Matt Nieto,LW,2563076,https://a.espncdn.com/i/headshots/nhl/players/full/2563076.png
652,Miles Wood,LW,3042110,https://a.espncdn.com/i/headshots/nhl/players/full/3042110.png
653,Devin Shore,C,3069353,https://a.espncdn.com/i/headshots/nhl/players/full/3069353.png
654,Joel Hanley,D,3149612,https://a.espncdn.com/i/headshots/nhl/players/full/3149612.png
655,Mitchell Stephens,C,3904171,https://a.espncdn.com/i/headshots/nhl/players/full/3904171.png
656,Philippe Myers,D,3941140,https://a.espncdn.com/i/headshots/nhl/players/full/3941140.png
657,Zack MacEwen,RW,4063569,https://a.espncdn.com/i/headshots/nhl/players/full/4063569.png
658,Matthew Highmore,C,4135544,https://a.espncdn.com/i/headshots/nhl/players/full/4135544.png
659,Nick DeSimone,D,4196959,https://a.espncdn.com/i/headshots/nhl/players/full/4196959.png
660,Marc-Edouard Vlasic,D,3371,https://a.espncdn.com/i/headshots/nhl/players/full/3371.png
661,Ryan Reaves,RW,3683,https://a.espncdn.com/i/headshots/nhl/players/full/3683.png
662,Robert Bortuzzo,D,4916,https://a.espncdn.com/i/headshots/nhl/players/full/4916.png
663,Tyler Johnson,C,5706,https://a.espncdn.com/i/headshots/nhl/players/full/5706.png
664,Erik Gustafsson,D,5774,https://a.espncdn.com/i/headshots/nhl/players/full/5774.png
665,Michael Sgarbossa,C,2517760,https://a.espncdn.com/i/headshots/nhl/players/full/2517760.png
666,Dylan McIlrath,D,2529256,https://a.espncdn.com/i/headshots/nhl/players/full/2529256.png
667,Zemgus Girgensons,C,2968829,https://a.espncdn.com/i/headshots/nhl/players/full/2968829.png
668,Matt Dumba,D,2970689,https://a.espncdn.com/i/headshots/nhl/players/full/2970689.png
669,John Hayden,C,3042080,https://a.espncdn.com/i/headshots/nhl/players/full/3042080.png
670,Kyle Burroughs,D,3042255,https://a.espncdn.com/i/headshots/nhl/players/full/3042255.png
671,Vinni Lettieri,C,3095892,https://a.espncdn.com/i/headshots/nhl/players/full/3095892.png
672,Tony DeAngelo,D,3114769,https://a.espncdn.com/i/headshots/nhl/players/full/3114769.png
673,Nicolas Aube-Kubel,RW,3115014,https://a.espncdn.com/i/headshots/nhl/players/full/3115014.png
674,Oliver Kylington,D,3900247,https://a.espncdn.com/i/headshots/nhl/players/full/3900247.png
675,Ryan Shea,D,3942033,https://a.espncdn.com/i/headshots/nhl/players/full/3942033.png
676,Parker Wotherspoon,D,3942638,https://a.espncdn.com/i/headshots/nhl/players/full/3942638.png
677,Tyson Jost,C,4024879,https://a.espncdn.com/i/headshots/nhl/players/full/4024879.png
678,P.O Joseph,D,4233653,https://a.espncdn.com/i/headshots/nhl/players/full/4233653.png
679,Jonah Gadjovich,LW,4233890,https://a.espncdn.com/i/headshots/nhl/players/full/4233890.png
680,Keaton Middleton,D,4271557,https://a.espncdn.com/i/headshots/nhl/players/full/4271557.png
681,Walker Duehr,RW,4319940,https://a.espncdn.com/i/headshots/nhl/players/full/4319940.png
682,Ty Smith,D,4352757,https://a.espncdn.com/i/headshots/nhl/players/full/4352757.png
683,Sean Durzi,D,4378683,https://a.espncdn.com/i/headshots/nhl/players/full/4378683.png
684,Grant Hutton,D,4587946,https://a.espncdn.com/i/headshots/nhl/players/full/4587946.png
685,Nils Aman,C,4697579,https://a.espncdn.com/i/headshots/nhl/players/full/4697579.png
686,Landon Slaggert,LW,4697787,https://a.espncdn.com/i/headshots/nhl/players/full/4697787.png
687,Nikita Nesterenko,C,4755696,https://a.espncdn.com/i/headshots/nhl/players/full/4755696.png
688,Marc McLaughlin,C,4755704,https://a.espncdn.com/i/headshots/nhl/players/full/4755704.png
689,John Ludvig,D,4846923,https://a.espncdn.com/i/headshots/nhl/players/full/4846923.png
690,Oliver Kapanen,C,4874943,https://a.espncdn.com/i/headshots/nhl/players/full/4874943.png
691,Cole Reinhardt,LW,4894702,https://a.espncdn.com/i/headshots/nhl/players/full/4894702.png
692,Valtteri Puustinen,RW,4894860,https://a.espncdn.com/i/headshots/nhl/players/full/4894860.png
693,Lian Bichsel,D,5080162,https://a.espncdn.com/i/headshots/nhl/players/full/5080162.png
694,Noah Philp,C,5103537,https://a.espncdn.com/i/headshots/nhl/players/full/5103537.png
695,Collin Graf,RW,5136607,https://a.espncdn.com/i/headshots/nhl/players/full/5136607.png
696,Dominik Shine,RW,4272081,https://a.espncdn.com/i/headshots/nhl/players/full/4272081.png
697,Tanner Laczynski,C,4392137,https://a.espncdn.com/i/headshots/nhl/players/full/4392137.png
698,Ville Heinola,D,4565241,https://a.espncdn.com/i/headshots/nhl/players/full/4565241.png
699,Sam Poulin,C,4565242,https://a.espncdn.com/i/headshots/nhl/players/full/4565242.png
700,Linus Karlsson,C,4587713,https://a.espncdn.com/i/headshots/nhl/players/full/4587713.png
701,Shakir Mukhamadullin,D,4697403,https://a.espncdn.com/i/headshots/nhl/players/full/4697403.png
702,Helge Grans,D,4697440,https://a.espncdn.com/i/headshots/nhl/players/full/4697440.png
703,Sam Colangelo,RW,4697441,https://a.espncdn.com/i/headshots/nhl/players/full/4697441.png
704,Danil Gushchin,LW,4697708,https://a.espncdn.com/i/headshots/nhl/players/full/4697708.png
705,Isaak Phillips,D,4697831,https://a.espncdn.com/i/headshots/nhl/players/full/4697831.png
706,Jack St. Ivany,D,4755690,https://a.espncdn.com/i/headshots/nhl/players/full/4755690.png
707,Ethan Del Mastro,D,4894726,https://a.espncdn.com/i/headshots/nhl/players/full/4894726.png
708,Ryan Winterton,C,4894928,https://a.espncdn.com/i/headshots/nhl/players/full/4894928.png
709,Tyson Kozak,C,4895527,https://a.espncdn.com/i/headshots/nhl/players/full/4895527.png
710,Simon Nemec,D,4915344,https://a.espncdn.com/i/headshots/nhl/players/full/4915344.png
711,Lucas Condotta,LW,4997129,https://a.espncdn.com/i/headshots/nhl/players/full/4997129.png
712,Adam Klapka,RW,5073306,https://a.espncdn.com/i/headshots/nhl/players/full/5073306.png
713,Matej Blumel,RW,5075578,https://a.espncdn.com/i/headshots/nhl/players/full/5075578.png
714,Arshdeep Bains,LW,5103536,https://a.espncdn.com/i/headshots/nhl/players/full/5103536.png
715,Marc Gatcomb,C,5103547,https://a.espncdn.com/i/headshots/nhl/players/full/5103547.png
716,Georgii Merkulov,C,5103687,https://a.espncdn.com/i/headshots/nhl/players/full/5103687.png
717,Declan Carlile,D,5103825,https://a.espncdn.com/i/headshots/nhl/players/full/5103825.png
718,Ethan Cardwell,RW,5142131,https://a.espncdn.com/i/headshots/nhl/players/full/5142131.png
719,Calum Ritchie,C,5149210,
720,Parker Ford,C,5173114,https://a.espncdn.com/i/headshots/nhl/players/full/5173114.png
721,Arttu Hyry,RW,5209793,
722,Justin Hryckowian,C,5229176,https://a.espncdn.com/i/headshots/nhl/players/full/5229176.png
723,David Perron,LW,3792,https://a.espncdn.com/i/headshots/nhl/players/full/3792.png
724,Drew Doughty,D,3995,https://a.espncdn.com/i/headshots/nhl/players/full/3995.png
725,Matt Martin,LW,5050,https://a.espncdn.com/i/headshots/nhl/players/full/5050.png
726,Nicolas Deslauriers,LW,5193,https://a.espncdn.com/i/headshots/nhl/players/full/5193.png
727,T.J. Tynan,C,2563033,https://a.espncdn.com/i/headshots/nhl/players/full/2563033.png
728,Chris Wagner,RW,2590833,https://a.espncdn.com/i/headshots/nhl/players/full/2590833.png
729,Chad Ruhwedel,D,3024837,https://a.espncdn.com/i/headshots/nhl/players/full/3024837.png
730,Drake Caggiula,LW,3025590,https://a.espncdn.com/i/headshots/nhl/players/full/3025590.png
731,Kevin Gravel,D,3025602,https://a.espncdn.com/i/headshots/nhl/players/full/3025602.png
732,Joshua Brown,D,3042228,https://a.espncdn.com/i/headshots/nhl/players/full/3042228.png
733,Vinnie Hinostroza,C,3069613,https://a.espncdn.com/i/headshots/nhl/players/full/3069613.png
734,Andreas Englund,D,3114997,https://a.espncdn.com/i/headshots/nhl/players/full/3114997.png
735,Clark Bishop,C,3149716,https://a.espncdn.com/i/headshots/nhl/players/full/3149716.png
736,Jeremy Lauzon,D,3904185,https://a.espncdn.com/i/headshots/nhl/players/full/3904185.png
737,Dennis Gilbert,D,3942030,https://a.espncdn.com/i/headshots/nhl/players/full/3942030.png
738,Callahan Burke,C,4197114,https://a.espncdn.com/i/headshots/nhl/players/full/4197114.png
739,Joey Anderson,RW,4197161,https://a.espncdn.com/i/headshots/nhl/players/full/4197161.png
740,Nick Leddy,D,5447,https://a.espncdn.com/i/headshots/nhl/players/full/5447.png
741,Erik Gudbranson,D,5503,https://a.espncdn.com/i/headshots/nhl/players/full/5503.png
742,Alexander Petrovic,D,5620,https://a.espncdn.com/i/headshots/nhl/players/full/5620.png
743,Austin Watson,LW,2525761,https://a.espncdn.com/i/headshots/nhl/players/full/2525761.png
744,Patrick Brown,C,2556063,https://a.espncdn.com/i/headshots/nhl/players/full/2556063.png
745,Mike Reilly,D,2563077,https://a.espncdn.com/i/headshots/nhl/players/full/2563077.png
746,John Klingberg,D,2590751,https://a.espncdn.com/i/headshots/nhl/players/full/2590751.png
747,Jani Hakanpaa,D,2960288,https://a.espncdn.com/i/headshots/nhl/players/full/2960288.png
748,Brendan Gaunce,C,2976854,https://a.espncdn.com/i/headshots/nhl/players/full/2976854.png
749,Kurtis MacDermid,LW,2992930,https://a.espncdn.com/i/headshots/nhl/players/full/2992930.png
750,Travis Boyd,C,3024784,https://a.espncdn.com/i/headshots/nhl/players/full/3024784.png
751,Robert Hagg,D,3042013,https://a.espncdn.com/i/headshots/nhl/players/full/3042013.png
752,Steven Santini,D,3042015,https://a.espncdn.com/i/headshots/nhl/players/full/3042015.png
753,Ryan Graves,D,3042122,https://a.espncdn.com/i/headshots/nhl/players/full/3042122.png
754,Hudson Fasching,RW,3042134,https://a.espncdn.com/i/headshots/nhl/players/full/3042134.png
755,Scott Sabourin,RW,3067840,https://a.espncdn.com/i/headshots/nhl/players/full/3067840.png
756,Andreas Athanasiou,C,3068035,https://a.espncdn.com/i/headshots/nhl/players/full/3068035.png
757,Dakota Mermis,D,3069273,https://a.espncdn.com/i/headshots/nhl/players/full/3069273.png
758,Matt Benning,D,3069449,https://a.espncdn.com/i/headshots/nhl/players/full/3069449.png
759,Sonny Milano,LW,3114756,https://a.espncdn.com/i/headshots/nhl/players/full/3114756.png
760,Conor Sheary,LW,3149827,https://a.espncdn.com/i/headshots/nhl/players/full/3149827.png
761,Liam O'Brien,C,3150468,https://a.espncdn.com/i/headshots/nhl/players/full/3150468.png
762,William Lagesson,D,3151168,https://a.espncdn.com/i/headshots/nhl/players/full/3151168.png
763,Mark Friedman,D,3151325,https://a.espncdn.com/i/headshots/nhl/players/full/3151325.png
764,Ben Hutton,D,3571762,https://a.espncdn.com/i/headshots/nhl/players/full/3571762.png
765,Colin White,C,3900259,https://a.espncdn.com/i/headshots/nhl/players/full/3900259.png
766,Noah Juulsen,D,3900504,https://a.espncdn.com/i/headshots/nhl/players/full/3900504.png
767,Travis Dermott,D,3904172,https://a.espncdn.com/i/headshots/nhl/players/full/3904172.png
768,Kyle Capobianco,D,3939716,https://a.espncdn.com/i/headshots/nhl/players/full/3939716.png
769,Bokondji Imama,LW,3939856,https://a.espncdn.com/i/headshots/nhl/players/full/3939856.png
770,Caleb Jones,D,3941970,https://a.espncdn.com/i/headshots/nhl/players/full/3941970.png
771,Dominic Toninato,C,3942809,https://a.espncdn.com/i/headshots/nhl/players/full/3942809.png
772,Guillaume Brisebois,D,3942866,https://a.espncdn.com/i/headshots/nhl/players/full/3942866.png
773,Alexander Nylander,LW,4024861,https://a.espncdn.com/i/headshots/nhl/players/full/4024861.png
774,Julien Gauthier,RW,4024975,https://a.espncdn.com/i/headshots/nhl/players/full/4024975.png
775,Max Jones,LW,4024980,https://a.espncdn.com/i/headshots/nhl/players/full/4024980.png
776,Riley Tufte,LW,4024985,https://a.espncdn.com/i/headshots/nhl/players/full/4024985.png
777,Rasmus Asplund,C,4027020,https://a.espncdn.com/i/headshots/nhl/players/full/4027020.png
778,Riley Stillman,D,4063378,https://a.espncdn.com/i/headshots/nhl/players/full/4063378.png
779,Givani Smith,RW,4063602,https://a.espncdn.com/i/headshots/nhl/players/full/4063602.png
780,Dylan Coghlan,D,4063606,https://a.espncdn.com/i/headshots/nhl/players/full/4063606.png
781,Rodrigo Abols,C,4064976,https://a.espncdn.com/i/headshots/nhl/players/full/4064976.png
782,Corey Schueneman,D,4196930,https://a.espncdn.com/i/headshots/nhl/players/full/4196930.png
783,Kailer Yamamoto,RW,4233648,https://a.espncdn.com/i/headshots/nhl/players/full/4233648.png
784,Shane Bowers,C,4233686,https://a.espncdn.com/i/headshots/nhl/players/full/4233686.png
785,Ben Jones,C,4270546,https://a.espncdn.com/i/headshots/nhl/players/full/4270546.png
786,Alex Barre-Boulet,C,4270820,https://a.espncdn.com/i/headshots/nhl/players/full/4270820.png
787,Nathan Clurman,D,4272071,https://a.espncdn.com/i/headshots/nhl/players/full/4272071.png
788,Connor Mackey,D,4319927,https://a.espncdn.com/i/headshots/nhl/players/full/4319927.png
789,Grigori Denisenko,LW,4352755,https://a.espncdn.com/i/headshots/nhl/players/full/4352755.png
790,Liam Foudy,C,4352758,https://a.espncdn.com/i/headshots/nhl/players/full/4352758.png
791,Alexander Alexeyev,D,4352805,https://a.espncdn.com/i/headshots/nhl/players/full/4352805.png
792,Rafael Harvey-Pinard,LW,4391250,https://a.espncdn.com/i/headshots/nhl/players/full/4391250.png
793,Michael Pezzetta,LW,4392215,https://a.espncdn.com/i/headshots/nhl/players/full/4392215.png
794,Cale Fleury,D,4393055,https://a.espncdn.com/i/headshots/nhl/players/full/4393055.png
795,Spencer Stastney,D,4393406,https://a.espncdn.com/i/headshots/nhl/players/full/4393406.png
796,Alex Steeves,C,4419815,https://a.espncdn.com/i/headshots/nhl/players/full/4419815.png
797,Jonas Rondbjerg,RW,4425678,https://a.espncdn.com/i/headshots/nhl/players/full/4425678.png
798,Tobias Bjornfot,D,4565243,https://a.espncdn.com/i/headshots/nhl/players/full/4565243.png
799,Nolan Foote,LW,4565248,https://a.espncdn.com/i/headshots/nhl/players/full/4565248.png
800,Ryan Suzuki,C,4565249,https://a.espncdn.com/i/headshots/nhl/players/full/4565249.png
801,Ryan Johnson,D,4565252,https://a.espncdn.com/i/headshots/nhl/players/full/4565252.png
802,Raphael Lavoie,C,4565261,https://a.espncdn.com/i/headshots/nhl/players/full/4565261.png
803,Samuel Bolduc,D,4565279,https://a.espncdn.com/i/headshots/nhl/players/full/4565279.png
804,Reese Johnson,C,4586824,https://a.espncdn.com/i/headshots/nhl/players/full/4586824.png
805,Jan Jenik,C,4587568,https://a.espncdn.com/i/headshots/nhl/players/full/4587568.png
806,Michael Callahan,D,4587574,https://a.espncdn.com/i/headshots/nhl/players/full/4587574.png
807,Olle Lycksell,RW,4587805,https://a.espncdn.com/i/headshots/nhl/players/full/4587805.png
808,Adam Ginning,D,4587818,https://a.espncdn.com/i/headshots/nhl/players/full/4587818.png
809,Nathan Legare,RW,4587901,https://a.espncdn.com/i/headshots/nhl/players/full/4587901.png
810,Mason Morelli,LW,4587953,https://a.espncdn.com/i/headshots/nhl/players/full/4587953.png
811,Tye Felhaber,LW,4588182,https://a.espncdn.com/i/headshots/nhl/players/full/4588182.png
812,Jeffrey Viel,LW,4588188,https://a.espncdn.com/i/headshots/nhl/players/full/4588188.png
813,Brendan Brisson,C,4697412,https://a.espncdn.com/i/headshots/nhl/players/full/4697412.png
814,Ozzy Wiesblatt,C,4697414,https://a.espncdn.com/i/headshots/nhl/players/full/4697414.png
815,Vasily Ponomarev,C,4697456,https://a.espncdn.com/i/headshots/nhl/players/full/4697456.png
816,Jack Finley,C,4697460,https://a.espncdn.com/i/headshots/nhl/players/full/4697460.png
817,Chase Bradley,LW,4697664,
818,Daemon Hunt,D,4697711,https://a.espncdn.com/i/headshots/nhl/players/full/4697711.png
819,Donovan Sebrango,D,4697791,https://a.espncdn.com/i/headshots/nhl/players/full/4697791.png
820,Patrick Giles,RW,4755703,https://a.espncdn.com/i/headshots/nhl/players/full/4755703.png
821,Ben Meyers,C,4755729,https://a.espncdn.com/i/headshots/nhl/players/full/4755729.png
822,Owen Sillinger,C,4781578,https://a.espncdn.com/i/headshots/nhl/players/full/4781578.png
823,Mike Hardman,LW,4808819,https://a.espncdn.com/i/headshots/nhl/players/full/4808819.png
824,Isak Rosen,RW,4874731,https://a.espncdn.com/i/headshots/nhl/players/full/4874731.png
825,Fabian Lysell,RW,4874738,https://a.espncdn.com/i/headshots/nhl/players/full/4874738.png
826,Oskar Olausson,RW,4874745,https://a.espncdn.com/i/headshots/nhl/players/full/4874745.png
827,James Malatesta,LW,4894618,https://a.espncdn.com/i/headshots/nhl/players/full/4894618.png
828,Daniil Misyul,D,4894671,https://a.espncdn.com/i/headshots/nhl/players/full/4894671.png
829,Jason Polin,RW,4996083,
830,Jacob Quillan,C,4997056,
831,Brian Halonen,LW,4997092,https://a.espncdn.com/i/headshots/nhl/players/full/4997092.png
832,Joshua Roy,RW,5012030,https://a.espncdn.com/i/headshots/nhl/players/full/5012030.png
833,Kevin Korchinski,D,5080148,https://a.espncdn.com/i/headshots/nhl/players/full/5080148.png
834,Rutger McGroarty,RW,5080158,https://a.espncdn.com/i/headshots/nhl/players/full/5080158.png
835,Brad Lambert,C,5080178,https://a.espncdn.com/i/headshots/nhl/players/full/5080178.png
836,Owen Beck,C,5080202,https://a.espncdn.com/i/headshots/nhl/players/full/5080202.png
837,Tristan Luneau,D,5080220,https://a.espncdn.com/i/headshots/nhl/players/full/5080220.png
838,Michael Milne,LW,5103698,https://a.espncdn.com/i/headshots/nhl/players/full/5103698.png
839,Maxwell Crozier,D,5104716,https://a.espncdn.com/i/headshots/nhl/players/full/5104716.png
840,Matt Stienburg,C,5136731,
841,Samuel Honzek,LW,5149191,https://a.espncdn.com/i/headshots/nhl/players/full/5149191.png
842,Nikolas Matinpalo,D,5174232,https://a.espncdn.com/i/headshots/nhl/players/full/5174232.png
843,Nikita Grebenkin,RW,5188490,https://a.espncdn.com/i/headshots/nhl/players/full/5188490.png
844,Jett Luchanko,C,5216881,
845,Jere Innala,LW,5229169,https://a.espncdn.com/i/headshots/nhl/players/full/5229169.png
846,Nikita Prishchepov,C,5238048,
847,Elias N. Pettersson,D,5238086,
